Year,Processing Snapshot Date,Scholarship Name,Metric Type,Metric Value,Sector Type,TAP Sector Group,TAP College Code,Federal School Code,TAP College Name,College Region Name,Headcount Type,Headcount
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2035,2685,CAZENOVIA COLLEGE,Central New York,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2045,7304,CULINARY INSTITUTE OF AMERICA,Hudson Valley,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2083,2735,HILBERT COLLEGE,Western New York,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2100,2772,MERCY COLLEGE,Hudson Valley,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2110,2778,MOUNT SAINT MARY COLLEGE,Hudson Valley,Eligible Applicant(s),11
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2120,2782,NEW YORK INST TECH 4YR,Long Island,Eligible Applicant(s),16
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2188,2896,VILLA MARIA COLLEGE OF BUFFALO,Western New York,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,2235,2665,VAUGHN COLL AERONAUTICS TECH,New York City,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,6144,2812,TROCAIRE COLLEGE,Western New York,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,New York City,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1409,7273,CUNY BARUCH COLLEGE,New York City,Eligible Applicant(s),15
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1410,2687,CUNY BROOKLYN COLLEGE,New York City,Eligible Applicant(s),7
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1411,2688,CUNY CITY COLLEGE,New York City,Eligible Applicant(s),22
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,New York City,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1413,2689,CUNY HUNTER COLLEGE,New York City,Eligible Applicant(s),18
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1414,2693,CUNY JOHN JAY COLLEGE,New York City,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1416,2690,CUNY QUEENS COLLEGE,New York City,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,1+AC0-CUNY SR,1417,2698,CUNY COL STATEN ISLAND,New York City,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,2+AC0-CUNY CC,1404,2691,CUNY MANHATTAN CC,New York City,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,3+AC0-SUNY SO,174,2711,CORNELL UNIV STATUTORY COLLEGES,Southern Tier,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,3+AC0-SUNY SO,875,2838,SUNY STONY BROOK,Long Island,Eligible Applicant(s),47
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,3+AC0-SUNY SO,880,2836,SUNY BINGHAMTON,Southern Tier,Eligible Applicant(s),79
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PUBLIC,3+AC0-SUNY SO,895,2835,SUNY ALBANY (UNDERGRAD),Capital District,Eligible Applicant(s),19
